O vetor 1 demorou 320 ms.
O vetor 2 demorou 314 ms.
O vetor 3 demorou 321 ms.
O vetor 4 demorou 331 ms.
O vetor 5 demorou 317 ms.
O vetor 6 demorou 318 ms.
O vetor 7 demorou 318 ms.
O vetor 8 demorou 317 ms.
O vetor 9 demorou 318 ms.
O vetor 10 demorou 312 ms.
O vetor 11 demorou 315 ms.
O vetor 12 demorou 316 ms.
O vetor 13 demorou 317 ms.
O vetor 14 demorou 324 ms.
O vetor 15 demorou 313 ms.
O vetor 16 demorou 320 ms.
O vetor 17 demorou 321 ms.
O vetor 18 demorou 314 ms.
O vetor 19 demorou 318 ms.
O vetor 20 demorou 319 ms.
O vetor 21 demorou 317 ms.
O vetor 22 demorou 320 ms.
O vetor 23 demorou 317 ms.
O vetor 24 demorou 317 ms.
O vetor 25 demorou 317 ms.
O vetor 26 demorou 315 ms.
O vetor 27 demorou 315 ms.
O vetor 28 demorou 317 ms.
O vetor 29 demorou 315 ms.
O vetor 30 demorou 322 ms.
O vetor 31 demorou 319 ms.
O vetor 32 demorou 318 ms.
O vetor 33 demorou 346 ms.
O vetor 34 demorou 328 ms.
O vetor 35 demorou 330 ms.
O vetor 36 demorou 347 ms.
O vetor 37 demorou 318 ms.
O vetor 38 demorou 345 ms.
O vetor 39 demorou 356 ms.
O vetor 40 demorou 316 ms.
O vetor 41 demorou 336 ms.
O vetor 42 demorou 317 ms.
O vetor 43 demorou 316 ms.
O vetor 44 demorou 317 ms.
O vetor 45 demorou 353 ms.
O vetor 46 demorou 361 ms.
O vetor 47 demorou 344 ms.
O vetor 48 demorou 326 ms.
O vetor 49 demorou 314 ms.
O vetor 50 demorou 315 ms.
O vetor 51 demorou 321 ms.
O vetor 52 demorou 359 ms.
O vetor 53 demorou 345 ms.
O vetor 54 demorou 364 ms.
O vetor 55 demorou 351 ms.
O vetor 56 demorou 332 ms.
O vetor 57 demorou 320 ms.
O vetor 58 demorou 317 ms.
O vetor 59 demorou 320 ms.
O vetor 60 demorou 319 ms.
O vetor 61 demorou 320 ms.
O vetor 62 demorou 321 ms.
O vetor 63 demorou 321 ms.
O vetor 64 demorou 316 ms.
O vetor 65 demorou 315 ms.
O vetor 66 demorou 314 ms.
O vetor 67 demorou 318 ms.
O vetor 68 demorou 320 ms.
O vetor 69 demorou 316 ms.
O vetor 70 demorou 316 ms.
O vetor 71 demorou 322 ms.
O vetor 72 demorou 315 ms.
O vetor 73 demorou 319 ms.
O vetor 74 demorou 316 ms.
O vetor 75 demorou 320 ms.
O vetor 76 demorou 314 ms.
O vetor 77 demorou 314 ms.
O vetor 78 demorou 317 ms.
O vetor 79 demorou 317 ms.
O vetor 80 demorou 320 ms.
O vetor 81 demorou 322 ms.
O vetor 82 demorou 317 ms.
O vetor 83 demorou 314 ms.
O vetor 84 demorou 317 ms.
O vetor 85 demorou 316 ms.
O vetor 86 demorou 321 ms.
O vetor 87 demorou 315 ms.
O vetor 88 demorou 315 ms.
O vetor 89 demorou 315 ms.
O vetor 90 demorou 316 ms.
O vetor 91 demorou 317 ms.
O vetor 92 demorou 319 ms.
O vetor 93 demorou 311 ms.
O vetor 94 demorou 316 ms.
O vetor 95 demorou 320 ms.
O vetor 96 demorou 322 ms.
O vetor 97 demorou 318 ms.
O vetor 98 demorou 320 ms.
O vetor 99 demorou 316 ms.
O vetor 100 demorou 317 ms.
