O vetor 1 demorou 1413 ms.
O vetor 2 demorou 1369 ms.
O vetor 3 demorou 1365 ms.
O vetor 4 demorou 1362 ms.
O vetor 5 demorou 1379 ms.
O vetor 6 demorou 1365 ms.
O vetor 7 demorou 1363 ms.
O vetor 8 demorou 1359 ms.
O vetor 9 demorou 1368 ms.
O vetor 10 demorou 1355 ms.
O vetor 11 demorou 1367 ms.
O vetor 12 demorou 1364 ms.
O vetor 13 demorou 1373 ms.
O vetor 14 demorou 1372 ms.
O vetor 15 demorou 1376 ms.
O vetor 16 demorou 1370 ms.
O vetor 17 demorou 1380 ms.
O vetor 18 demorou 1365 ms.
O vetor 19 demorou 1367 ms.
O vetor 20 demorou 1369 ms.
O vetor 21 demorou 1369 ms.
O vetor 22 demorou 1377 ms.
O vetor 23 demorou 1370 ms.
O vetor 24 demorou 1364 ms.
O vetor 25 demorou 1376 ms.
O vetor 26 demorou 1359 ms.
O vetor 27 demorou 1370 ms.
O vetor 28 demorou 1364 ms.
O vetor 29 demorou 1365 ms.
O vetor 30 demorou 1365 ms.
O vetor 31 demorou 1441 ms.
O vetor 32 demorou 1411 ms.
O vetor 33 demorou 1376 ms.
O vetor 34 demorou 1366 ms.
O vetor 35 demorou 1361 ms.
O vetor 36 demorou 1377 ms.
O vetor 37 demorou 1370 ms.
O vetor 38 demorou 1362 ms.
O vetor 39 demorou 1373 ms.
O vetor 40 demorou 1373 ms.
O vetor 41 demorou 1366 ms.
O vetor 42 demorou 1358 ms.
O vetor 43 demorou 1370 ms.
O vetor 44 demorou 1365 ms.
O vetor 45 demorou 1363 ms.
O vetor 46 demorou 1361 ms.
O vetor 47 demorou 1366 ms.
O vetor 48 demorou 1357 ms.
O vetor 49 demorou 1357 ms.
O vetor 50 demorou 1373 ms.
O vetor 51 demorou 1357 ms.
O vetor 52 demorou 1373 ms.
O vetor 53 demorou 1366 ms.
O vetor 54 demorou 1374 ms.
O vetor 55 demorou 1377 ms.
O vetor 56 demorou 1379 ms.
O vetor 57 demorou 1357 ms.
O vetor 58 demorou 1366 ms.
O vetor 59 demorou 1365 ms.
O vetor 60 demorou 1363 ms.
O vetor 61 demorou 1369 ms.
O vetor 62 demorou 1363 ms.
O vetor 63 demorou 1368 ms.
O vetor 64 demorou 1367 ms.
O vetor 65 demorou 1366 ms.
O vetor 66 demorou 1367 ms.
O vetor 67 demorou 1377 ms.
O vetor 68 demorou 1363 ms.
O vetor 69 demorou 1364 ms.
O vetor 70 demorou 1360 ms.
O vetor 71 demorou 1371 ms.
O vetor 72 demorou 1363 ms.
O vetor 73 demorou 1364 ms.
O vetor 74 demorou 1385 ms.
O vetor 75 demorou 1485 ms.
O vetor 76 demorou 1434 ms.
O vetor 77 demorou 1371 ms.
O vetor 78 demorou 1380 ms.
O vetor 79 demorou 1372 ms.
O vetor 80 demorou 1363 ms.
O vetor 81 demorou 1378 ms.
O vetor 82 demorou 1374 ms.
O vetor 83 demorou 1365 ms.
O vetor 84 demorou 1369 ms.
O vetor 85 demorou 1378 ms.
O vetor 86 demorou 1379 ms.
O vetor 87 demorou 1374 ms.
O vetor 88 demorou 1387 ms.
O vetor 89 demorou 1376 ms.
O vetor 90 demorou 1366 ms.
O vetor 91 demorou 1364 ms.
O vetor 92 demorou 1363 ms.
O vetor 93 demorou 1362 ms.
O vetor 94 demorou 1369 ms.
O vetor 95 demorou 1368 ms.
O vetor 96 demorou 1372 ms.
O vetor 97 demorou 1381 ms.
O vetor 98 demorou 1378 ms.
O vetor 99 demorou 1379 ms.
O vetor 100 demorou 1370 ms.
