O vetor 1 demorou 6755 ms.
O vetor 2 demorou 6873 ms.
O vetor 3 demorou 6805 ms.
O vetor 4 demorou 6768 ms.
O vetor 5 demorou 6766 ms.
O vetor 6 demorou 6763 ms.
O vetor 7 demorou 6760 ms.
O vetor 8 demorou 6774 ms.
O vetor 9 demorou 6778 ms.
O vetor 10 demorou 6822 ms.
O vetor 11 demorou 6836 ms.
O vetor 12 demorou 6772 ms.
O vetor 13 demorou 6757 ms.
O vetor 14 demorou 6755 ms.
O vetor 15 demorou 6756 ms.
O vetor 16 demorou 6958 ms.
O vetor 17 demorou 6821 ms.
O vetor 18 demorou 6750 ms.
O vetor 19 demorou 6864 ms.
O vetor 20 demorou 6810 ms.
O vetor 21 demorou 6945 ms.
O vetor 22 demorou 6796 ms.
O vetor 23 demorou 6880 ms.
O vetor 24 demorou 6783 ms.
O vetor 25 demorou 6771 ms.
O vetor 26 demorou 6756 ms.
O vetor 27 demorou 6753 ms.
O vetor 28 demorou 6886 ms.
O vetor 29 demorou 6768 ms.
O vetor 30 demorou 6785 ms.
O vetor 31 demorou 6764 ms.
O vetor 32 demorou 6771 ms.
O vetor 33 demorou 6799 ms.
O vetor 34 demorou 6779 ms.
O vetor 35 demorou 6773 ms.
O vetor 36 demorou 6768 ms.
O vetor 37 demorou 6885 ms.
O vetor 38 demorou 6774 ms.
O vetor 39 demorou 6759 ms.
O vetor 40 demorou 6763 ms.
O vetor 41 demorou 6775 ms.
O vetor 42 demorou 6767 ms.
O vetor 43 demorou 6768 ms.
O vetor 44 demorou 6768 ms.
O vetor 45 demorou 6755 ms.
O vetor 46 demorou 6872 ms.
O vetor 47 demorou 6785 ms.
O vetor 48 demorou 6761 ms.
O vetor 49 demorou 6760 ms.
O vetor 50 demorou 6780 ms.
O vetor 51 demorou 6763 ms.
O vetor 52 demorou 6755 ms.
O vetor 53 demorou 6754 ms.
O vetor 54 demorou 6784 ms.
O vetor 55 demorou 6846 ms.
O vetor 56 demorou 6785 ms.
O vetor 57 demorou 6767 ms.
O vetor 58 demorou 6753 ms.
O vetor 59 demorou 6772 ms.
O vetor 60 demorou 6786 ms.
O vetor 61 demorou 6765 ms.
O vetor 62 demorou 6756 ms.
O vetor 63 demorou 6815 ms.
O vetor 64 demorou 6842 ms.
O vetor 65 demorou 6766 ms.
O vetor 66 demorou 6759 ms.
O vetor 67 demorou 6756 ms.
O vetor 68 demorou 6749 ms.
O vetor 69 demorou 6764 ms.
O vetor 70 demorou 6770 ms.
O vetor 71 demorou 6758 ms.
O vetor 72 demorou 6869 ms.
O vetor 73 demorou 6818 ms.
O vetor 74 demorou 6760 ms.
O vetor 75 demorou 6766 ms.
O vetor 76 demorou 6765 ms.
O vetor 77 demorou 6825 ms.
O vetor 78 demorou 6772 ms.
O vetor 79 demorou 6760 ms.
O vetor 80 demorou 6756 ms.
O vetor 81 demorou 6856 ms.
O vetor 82 demorou 6786 ms.
O vetor 83 demorou 6768 ms.
O vetor 84 demorou 6754 ms.
O vetor 85 demorou 6756 ms.
O vetor 86 demorou 6767 ms.
O vetor 87 demorou 6761 ms.
O vetor 88 demorou 6767 ms.
O vetor 89 demorou 6758 ms.
O vetor 90 demorou 6846 ms.
O vetor 91 demorou 6821 ms.
O vetor 92 demorou 6762 ms.
O vetor 93 demorou 6758 ms.
O vetor 94 demorou 6756 ms.
O vetor 95 demorou 6760 ms.
O vetor 96 demorou 6758 ms.
O vetor 97 demorou 6761 ms.
O vetor 98 demorou 6770 ms.
O vetor 99 demorou 6843 ms.
O vetor 100 demorou 6806 ms.
